level_0,index,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
15543,5607,5608,W02A2.1a,0.0177375,0.066862382,-0.575387651,0.24267180600000002,10.05407776,0.180295437,5.93e-05,0.08827509,0.008621786999999999,0.08827509,WBGene00001394,fat-2
15557,845,846,W02B12.1,1.78e-08,4.46e-07,-1.579392525,0.280442953,5.720347679,0.433860519,0.0038819220000000003,0.114090452,0.032501157,0.114090452,WBGene00012201,W02B12.1
15716,1095,1096,W03F8.5a,2.4399999999999996e-07,4.71e-06,0.699703252,0.135549853,7.966493783,0.09052080400000001,0.000351959,0.027208685,0.008145874,0.027208685,WBGene00002247,lam-1
15717,1522,1523,W03F8.5b,3.87e-06,5.3700000000000004e-05,0.83947386,0.181763824,5.293494549,0.124861961,0.005940843,0.017270728,0.043616289,0.043616289,WBGene00002247,lam-1
15718,1684,1685,W03F8.6b,9.8e-06,0.00012291,2.840892685,0.6424971939999999,2.3342519530000003,1.6111982180000002,0.25878172899999996,0.264961072,0.360422236,0.360422236,WBGene00020995,W03F8.6
15766,764,765,W04A8.4,6.890000000000001e-09,1.9e-07,2.066151285,0.356624692,5.478815313999999,0.769950659,0.006865797,0.18390595899999998,0.038600514,0.18390595899999998,WBGene00012239,W04A8.4
15890,854,855,W06B11.3,2.02e-08,5e-07,-1.441273146,0.25691059,6.424243876,0.45654489,0.001600058,0.09740451900000001,0.019335948000000002,0.09740451900000001,WBGene00021060,dct-11
15928,1235,1236,W06H12.1,7.83e-07,1.34e-05,0.457405904,0.092602004,7.1336490889999995,0.053130092000000004,0.000905749,0.006178802,0.011956948,0.011956948,WBGene00012317,ztf-6
15945,5684,5685,W06H8.8f.2,0.018706297,0.06957221599999999,1.451878711,0.617470544,5.606893798,0.971417463,0.11121701199999999,0.460687797,0.035289672,0.460687797,WBGene00006436,ttn-1
15965,160,161,W07B8.5,2.16e-19,2.8399999999999997e-17,-3.527117721,0.39170044600000004,7.25623092,2.3800657519999997,0.001478444,0.228665415,0.011132722,0.228665415,WBGene00000785,cpr-5
15985,1972,1973,W07G4.5,3.4399999999999996e-05,0.00036872,-1.0593630379999999,0.255758668,6.412306387,0.359584442,0.001814285,0.09630446,0.019494728,0.09630446,WBGene00012339,W07G4.5
15997,4737,4738,W08D2.4a,0.008299537,0.037036112999999996,-0.796599394,0.301783921,8.412915307,0.258678255,0.001039456,0.135570847,0.007267829,0.135570847,WBGene00001395,fat-3
16041,447,448,W09C3.7,1.31e-11,6.169999999999999e-10,0.828542965,0.122423481,6.874582506,0.130978714,0.001078135,0.021403127999999997,0.014170132,0.021403127999999997,WBGene00021114,W09C3.7
16046,3247,3248,W09C5.5,0.0011244439999999998,0.00731962,0.37888447399999997,0.116315589,6.475481185,0.051666588,0.00161584,0.00468247,0.018678134,0.018678134,WBGene00012352,dkf-1
16065,1267,1268,W09D6.5,9.13e-07,1.52e-05,-0.524932264,0.10691990800000001,6.901706314,0.069219566,0.0009991610000000001,0.016148639,0.013909416,0.016148639,WBGene00012358,W09D6.5
16076,3758,3759,W09G12.9,0.002594332,0.01459217,0.38728090200000004,0.128574354,6.260607301,0.04279025,0.002099937,0.022697109,0.021707447,0.022697109,WBGene00021123,W09G12.9
16113,3788,3789,W10D5.3f.2,0.00267736,0.01493994,0.42713426200000004,0.142257603,8.045089679,0.054063595,0.022411151,0.006610166999999999,0.007944686999999999,0.007944686999999999,WBGene00001574,gei-17
16116,2376,2377,W10D9.2,0.000143347,0.001275045,1.797266763,0.47267623799999997,2.887497153,0.684997854,0.103437734,0.169196013,0.23169650600000002,0.23169650600000002,WBGene00021130,W10D9.2
16131,519,520,W10G6.2a,6.420000000000001e-11,2.6100000000000003e-09,-1.056424524,0.161688195,5.974969505,0.250810056,0.012351784,0.025414704,0.026862824,0.026862824,WBGene00004789,sgk-1
16140,2526,2527,Y102A11A.8,0.00021836799999999998,0.00182705,0.560640868,0.151657333,5.781450672999999,0.255243618,0.0034345490000000003,0.027236404,0.03106537,0.03106537,WBGene00022418,igcm-4
16154,1579,1580,Y102A5C.5,5.35e-06,7.159999999999999e-05,-0.579747626,0.127402715,6.228207352,0.051581468,0.002119926,0.004888497,0.022227252000000003,0.022227252000000003,WBGene00014954,Y102A5C.5
16155,2039,2040,Y102A5C.6,4.72e-05,0.000488978,-0.436902854,0.107368849,6.6912107270000005,0.041802739,0.0011951989999999999,0.005741252,0.016096906,0.016096906,WBGene00014955,Y102A5C.6
16319,698,699,Y106G6H.3a,2.7300000000000003e-09,8.25e-08,-0.531036077,0.089292945,8.964572599,0.055798758,0.00027860900000000003,0.011681236000000001,0.006936384,0.011681236000000001,WBGene00004444,rpl-30
16395,2713,2714,Y111B2A.10b,0.000357451,0.0027846679999999997,-0.525102626,0.147101767,6.580341611000001,0.084027945,0.015071349,0.009057861,0.017387046,0.017387046,WBGene00013734,Y111B2A.10
16627,3546,3547,Y17G7B.10b.3,0.0018232279999999999,0.010867922,-0.878037394,0.281637831,5.960091061,0.23315382199999998,0.012461993000000001,0.106517809,0.027166302000000003,0.106517809,WBGene00012463,Y17G7B.10
16719,22,23,Y19D10B.7,7.059999999999999e-42,6.49e-39,-4.6264015469999995,0.341219019,6.65285884,4.391447974,0.041077733,0.133567896,0.016533479,0.133567896,WBGene00021236,pud-1.2
16722,5110,5111,Y1H11.2,0.011768487,0.048683453,1.422471122,0.564694216,2.547899255,1.0019146620000001,0.17476150399999998,-0.005297629,0.30355783199999997,0.30355783199999997,WBGene00001783,gst-35
16762,5959,5960,Y23H5A.1a,0.02300075,0.081609576,0.503160329,0.221322872,4.827264054,0.098724335,0.015357207,0.013914311,0.058118514,0.058118514,WBGene00000801,cars-2
16786,1877,1878,Y24D9A.4a,2.45e-05,0.00027595,-0.377864662,0.089557165,10.753189599999999,0.02784166,2.2e-05,0.009138713,0.012008696999999999,0.012008696999999999,WBGene00004419,rpl-7A
16864,140,141,Y34B4A.6,3.93e-20,5.89e-18,-1.351770551,0.14709079,7.400351325,0.28296322100000004,0.000550658,0.031902892999999995,0.010336492,0.031902892999999995,WBGene00021322,Y34B4A.6
16869,134,135,Y34B4A.9,9.75e-21,1.53e-18,-1.69405773,0.18140035699999998,6.913571813,0.458640021,0.001209014,0.04815012,0.013797433000000001,0.04815012,WBGene00021325,Y34B4A.9
17030,631,632,Y37E3.8a,9.21e-10,3.08e-08,-0.45374658100000004,0.074109971,9.901525862,0.034351572999999996,6.95e-05,0.0068034359999999995,0.008168899,0.008168899,WBGene00021350,Y37E3.8
17031,1218,1219,Y37E3.8b.1,6.970000000000001e-07,1.21e-05,-0.390593171,0.07871319,9.26637288,0.039491652,0.000185257,0.009108393000000001,0.007075186,0.009108393000000001,WBGene00021350,Y37E3.8
17100,5470,5471,Y38C9A.2.2,0.01606749,0.062082409000000005,0.338286605,0.140520715,6.996928012000001,0.061188084000000004,0.013567589,0.016051518,0.013046918999999999,0.016051518,WBGene00000480,cgp-1
17101,1241,1242,Y38C9B.1,8.19e-07,1.39e-05,-1.4409916680000001,0.292248432,3.934190222,0.452681771,0.022401499999999998,0.055563412,0.10571221900000001,0.10571221900000001,WBGene00021412,cyp-29A3
17131,241,242,Y38F1A.5.1,7.02e-16,6.13e-14,1.1845067440000001,0.14677489400000002,5.901958448999999,0.23105273399999998,0.003930225,0.025017085,0.028384079,0.028384079,WBGene00000870,cyd-1
17132,3449,3450,Y38F1A.5.2,0.0015683129999999998,0.009616413,3.0922187310000004,0.978012723,2.288652873,2.28660071,1.060820475,-0.31509211600000003,0.373942855,0.373942855,WBGene00000870,cyd-1
17257,3930,3931,Y39B6A.19a,0.003248625,0.017472827,2.8017864489999997,0.951959855,1.458939243,2.7304744430000003,0.625753152,0.386534262,0.7335881959999999,0.7335881959999999,WBGene00006696,twk-46
17262,0,1,Y39B6A.20.4,5.089999999999999e-84,1.0799999999999998e-79,-2.617594256,0.134778852,9.172703033,1.475801652,0.000958693,0.026289315,0.0070077509999999996,0.026289315,WBGene00000214,asp-1
17406,3282,3283,Y40B10A.2,0.0011865180000000001,0.007641349,-0.579356141,0.17869772399999997,5.311428826,0.224720742,0.004780303,0.043096050999999996,0.043119012000000005,0.043119012000000005,WBGene00021487,comt-3
17418,2666,2667,Y40B1B.3,0.000313928,0.002488709,1.4222771669999998,0.39469032200000004,4.554718356,0.551455325,0.014145655,0.21952502,0.069033832,0.21952502,WBGene00044066,fbxb-66
17436,234,235,Y40H7A.10,4.49e-16,4.04e-14,-1.68474733,0.207363199,7.012892996000001,0.508810605,0.001078888,0.063420357,0.012910514,0.063420357,WBGene00012747,Y40H7A.10
17448,33,34,Y41C4A.19,1.63e-37,1.02e-34,-2.4271318109999998,0.18961561300000002,5.534336883,1.077561049,0.006566527,0.047364594,0.037146703999999996,0.047364594,WBGene00000671,col-96
17504,2261,2262,Y41E3.10a.1,0.00010404799999999999,0.00097254,-0.332794568,0.08575073400000001,9.153215585,0.029465011,0.003509055,0.007520727,0.006996505,0.007520727,WBGene00012768,eef-1B.2
17694,822,823,Y45F10D.12.2,1.4299999999999999e-08,3.6799999999999996e-07,-0.44806299899999996,0.079027791,10.24148951,0.03383248,6.73e-05,0.006614096999999999,0.009300739,0.009300739,WBGene00004430,rpl-18
17738,291,292,Y46B2A.1,1.56e-14,1.13e-12,1.631432674,0.212356376,5.907255172999999,0.42446778399999996,0.00357317,0.064069675,0.028271032,0.064069675,WBGene00021576,fbxc-51
17777,124,125,Y46G5A.21,2.6899999999999995e-21,4.55e-19,-1.750551309,0.18477305,6.09691119,0.575161393,0.002562835,0.048648785,0.024504529,0.048648785,WBGene00012911,acl-7
17801,300,301,Y46H3B.2,2.27e-14,1.6e-12,-2.1416340430000003,0.280531475,4.1216456919999995,0.760915032,0.025136975,0.086269085,0.09290988800000001,0.09290988800000001,WBGene00021603,clec-204
17830,3612,3613,Y47D3A.26c,0.00200206,0.0117159,0.418664214,0.135493255,6.766035656000001,0.048064258,0.005503105,0.022034527999999998,0.015277356,0.022034527999999998,WBGene00004873,smc-3
17847,3259,3260,Y47D3B.12,0.0011437589999999998,0.007419096,-1.385190089,0.425878649,3.030337652,0.6929663640000001,0.065049482,0.048038866,0.20700945399999998,0.20700945399999998,WBGene00185055,Y47D3B.12
17922,5244,5245,Y47H9C.5a,0.013529528,0.054538570999999994,0.26495249,0.10728915900000001,6.749308795,0.025822573999999997,0.0018097170000000002,0.002355316,0.015456728000000001,0.015456728000000001,WBGene00001045,dnj-27
18098,1019,1020,Y48G8AL.8a,1.2199999999999998e-07,2.53e-06,-0.40705554299999996,0.076942442,10.10966115,0.035720374,7.18e-05,0.0070587309999999995,0.00880837,0.00880837,WBGene00004429,rpl-17
18136,478,479,Y49E10.18,2.51e-11,1.11e-09,-2.138727345,0.32052880100000003,5.176136539,0.82669589,0.006893371,0.147214697,0.046951933,0.147214697,WBGene00013037,Y49E10.18
18200,162,163,Y50D4B.3,2.64e-19,3.42e-17,-2.432345505,0.27077643,4.758375735,1.105210023,0.013179423999999999,0.096800388,0.060645661,0.096800388,WBGene00021742,Y50D4B.3
18201,90,91,Y50D4B.4,1.05e-24,2.43e-22,-3.113405655,0.303397062,4.509749033,1.5729727969999998,0.022873476,0.11520118900000001,0.07110904700000001,0.11520118900000001,WBGene00021743,Y50D4B.4
18278,171,172,Y51F10.7,6.22e-19,7.640000000000001e-17,-3.1689139139999996,0.35653600700000004,7.218917735,1.7997799890000001,0.0015824860000000001,0.18909440100000002,0.011368115,0.18909440100000002,WBGene00021768,Y51F10.7
18339,2320,2321,Y52B11A.3b.2,0.00012426,0.001131941,4.218055474,1.099148877,1.477579081,3.821722128,1.08960833,0.085777857,0.7225840490000001,0.7225840490000001,WBGene00013123,Y52B11A.3
18367,2568,2569,Y53C12A.11,0.00024849999999999997,0.002044372,-0.5360003870000001,0.14629626699999998,5.864036347000001,0.07258432299999999,0.002898418,0.011093898999999999,0.029205477999999997,0.029205477999999997,WBGene00194906,Y53C12A.11
18409,27,28,Y53F4B.30,1.0599999999999999e-39,7.99e-37,-3.0447450710000004,0.23090918600000002,5.535462472000001,1.761873426,0.007527666999999999,0.07245091099999999,0.037117507,0.07245091099999999,WBGene00001775,gst-27
18546,82,83,Y54F10AM.8,1.2999999999999998e-26,3.3e-24,-1.6729078990000001,0.156675951,6.84142768,0.48542014,0.001252505,0.035568526,0.014497631,0.035568526,WBGene00021852,Y54F10AM.8
18618,238,239,Y54G2A.3a,5.940000000000001e-16,5.25e-14,-1.7574809130000002,0.21722554600000002,6.443886543,0.530934531,0.008743927,0.06203648,0.019079505,0.06203648,WBGene00021869,Y54G2A.3
18763,1344,1345,Y56A3A.21.1,1.51e-06,2.37e-05,-0.448021103,0.09314312599999999,8.338973644,0.037539986000000004,0.00468419,0.008329273,0.00737234,0.008329273,WBGene00013238,trap-4
18949,2306,2307,Y59A8B.23c.1,0.00011803100000000001,0.0010817189999999999,1.19002259,0.309082285,4.976675288,0.350784873,0.090247503,0.017402183,0.053050285,0.053050285,WBGene00013355,gck-3
18950,5317,5318,Y59A8B.23c.2,0.014218915,0.056536162,0.971474695,0.39624779200000004,3.9189941619999997,0.250043074,0.12868929099999998,-0.091577301,0.10682917800000001,0.10682917800000001,WBGene00013355,gck-3
18970,2209,2210,Y59H11AR.4,8.65e-05,0.000827415,0.9471383309999999,0.241267603,4.466948081,0.181580639,0.014142527,0.028303615,0.073172557,0.073172557,WBGene00022012,Y59H11AR.4
19003,73,74,Y60C6A.2,3.21e-28,9.17e-26,6.583837715,0.5976787029999999,2.944671446,7.155690356,0.043779108,0.492050641,0.221465684,0.492050641,WBGene00202498,Y60C6A.2
19064,1418,1419,Y63D3A.3,2.26e-06,3.37e-05,2.077107221,0.439299276,3.132122647,0.8672283190000001,0.09837459900000001,0.17538678300000002,0.19110118199999998,0.19110118199999998,WBGene00013404,fbxb-101
19110,2877,2878,Y65B4BR.5a,0.0005068469999999999,0.0037242620000000003,-0.25316626600000003,0.072809365,9.767462033,0.018471097,0.000114395,0.007453693000000001,0.007837410999999999,0.007837410999999999,WBGene00022042,icd-2
19176,1549,1550,Y67A10A.9,4.57e-06,6.23e-05,1.268813155,0.27680661,4.13543767,0.36813786200000004,0.022900662000000002,0.081482973,0.09203218699999999,0.09203218699999999,WBGene00013458,Y67A10A.9
19242,4315,4316,Y67H2A.8,0.0052813999999999995,0.025875711000000003,-0.5626033739999999,0.20169696399999998,9.525402357,0.134442703,7.3e-05,0.060949515,0.007380951,0.060949515,WBGene00001393,fat-1
19247,377,378,Y69A2AR.12,1.43e-12,8.02e-11,-1.827564589,0.258102673,4.452718961,0.631957558,0.026046699,0.03475824,0.073878786,0.073878786,WBGene00022083,Y69A2AR.12
19369,5891,5892,Y71F9AL.13b.1,0.02198637,0.07889644,2.723572481,1.189019735,1.075857523,2.558568616,1.121250463,-0.578407101,0.9994014309999999,0.9994014309999999,WBGene00004412,rpl-1
19385,1058,1059,Y71F9AL.7,1.75e-07,3.48e-06,2.137995002,0.409215052,5.034531099,0.8542451670000001,0.008905686999999999,0.24227975100000002,0.051214027999999995,0.24227975100000002,WBGene00022112,Y71F9AL.7
19434,5618,5619,Y71G12A.3a,0.017837891,0.067135528,0.259074912,0.10936202,7.189937867,0.034681336,0.000985908,0.016954168999999998,0.011560316000000001,0.016954168999999998,WBGene00022139,tub-2
19453,2437,2438,Y71G12B.20b,0.000173212,0.001502144,0.617121307,0.164338383,5.588863623,0.077103295,0.004764458,0.01809611,0.035746198,0.035746198,WBGene00003111,mab-20
19469,3731,3732,Y71G12B.4,0.002463734,0.013957861,0.543004548,0.179341988,5.336428676000001,0.080813571,0.005814707,0.020891132,0.042430616,0.042430616,WBGene00022144,pghm-1
19478,461,462,Y71H10A.2.1,1.65e-11,7.530000000000001e-10,-1.126532828,0.167278225,6.237097428999999,0.242323937,0.01320808,0.028764927000000003,0.022082962999999997,0.028764927000000003,WBGene00022200,fard-1
19591,1102,1103,Y73B6BL.43,2.68e-07,5.13e-06,1.21748516,0.23663472,4.527892929,0.26281260300000003,0.013733285,0.042869559,0.0702607,0.0702607,WBGene00043067,dlc-5
19692,131,132,Y75B12B.8,4.8700000000000005e-21,7.790000000000001e-19,5.770577185,0.61310508,3.2671605,5.418026819,0.056126628,0.507720131,0.171931912,0.507720131,WBGene00013570,Y75B12B.8
19750,11,12,Y76A2B.3,2.45e-48,4.3200000000000006e-45,-1.456591674,0.09970308800000001,6.9172866420000005,0.365818252,0.001148425,0.011519347,0.013762633,0.013762633,WBGene00013575,acs-5
19850,2763,2764,Y82E9BR.1,0.00039345,0.003009668,0.9545075120000001,0.269297246,4.343112697,0.22394561699999999,0.015531136999999999,0.093250374,0.079688584,0.093250374,WBGene00022334,Y82E9BR.1
20099,2595,2596,ZC328.1,0.00026461599999999996,0.002155156,0.930707285,0.255150308,4.287222468,0.177118127,0.014790351,0.054108964,0.082862168,0.082862168,WBGene00022591,cuti-1
20123,452,453,ZC376.3,1.4499999999999998e-11,6.75e-10,-1.12688404,0.16686434,5.52366716,0.224990542,0.004318069,0.037447493,0.037424035,0.037447493,WBGene00013875,ZC376.3
20133,2332,2333,ZC395.10.1,0.000128611,0.001165548,-0.295761431,0.07724039,9.080663495,0.021151317000000003,0.001986149,0.006385389,0.006962968000000001,0.006962968000000001,WBGene00022599,ZC395.10
20170,219,220,ZC412.4,1.32e-16,1.27e-14,-2.323633187,0.280913288,4.077529193999999,0.9424723309999999,0.022595993999999998,0.09391045699999999,0.095772419,0.095772419,WBGene00013885,ZC412.4
20175,1073,1074,ZC416.6a,1.93e-07,3.79e-06,-1.6559770630000001,0.318064295,6.38149354,0.542662247,0.0038746379999999997,0.147872705,0.019914855,0.147872705,WBGene00022610,ZC416.6
20289,1363,1364,ZK1005.1b,1.68e-06,2.6000000000000002e-05,0.610682972,0.127522976,7.451374877,0.081153116,0.005472455,0.018920708999999997,0.010082006,0.018920708999999997,WBGene00004053,pme-5
20307,860,861,ZK1053.4,2.12e-08,5.22e-07,0.8796420090000001,0.157034909,6.815375975,0.142930686,0.001302237,0.035687707,0.014761645,0.035687707,WBGene00014199,ZK1053.4
20334,4004,4005,ZK1073.1.1,0.0035860379999999997,0.018931237,-0.540391184,0.18554512399999998,6.476556988,0.11409345,0.032975897000000004,-0.00537165,0.018664592,0.018664592,WBGene00014213,ZK1073.1
20359,904,905,ZK112.1,3.86e-08,9.03e-07,-1.222669031,0.22242659,6.964324363999999,0.278814178,0.00107091,0.073139472,0.013332861000000001,0.073139472,WBGene00003956,pcp-1
20485,174,175,ZK1320.9,7.34e-19,8.87e-17,-0.779878647,0.087927205,8.187794562999999,0.13677873,0.00026897900000000003,0.011327811,0.007634261,0.011327811,WBGene00014258,ZK1320.9
20508,3497,3498,ZK180.1,0.0016959870000000001,0.010251281,0.795566876,0.253456183,4.374314763,0.315898155,0.015558303999999998,0.08080175099999999,0.077965488,0.08080175099999999,WBGene00022675,gbb-2
20522,469,470,ZK185.5,2.03e-11,9.11e-10,-1.1211995479999999,0.167240261,5.523164249,0.220544308,0.004516825,0.03358541,0.037437132000000005,0.037437132000000005,WBGene00044481,ZK185.5
20561,2467,2468,ZK287.3,0.000185688,0.0015907579999999998,-1.005164766,0.268923694,4.7928517919999996,0.5114157770000001,0.010163862,0.098316068,0.05936407,0.098316068,WBGene00013964,ZK287.3
20610,2299,2300,ZK370.5,0.000116026,0.001066583,-0.293100935,0.07604372200000001,7.908415312000001,0.013749019,0.000364136,0.000819141,0.008309835,0.008309835,WBGene00022719,pdhk-2
20629,1671,1672,ZK39.6,9.1e-06,0.00011504799999999999,-1.8266544809999998,0.41163405200000003,4.854841594,0.815514319,0.009869942,0.24429394699999998,0.057143175,0.24429394699999998,WBGene00013931,clec-97
20653,1288,1289,ZK455.4,1.04e-06,1.7e-05,-1.557346431,0.318822968,5.731856936000001,0.5312011320000001,0.003708289,0.148763838,0.032226996,0.148763838,WBGene00000212,asm-2
20687,1170,1171,ZK512.3,4.83e-07,8.72e-06,1.5442986,0.30684300600000003,4.487326565,0.622974425,0.018596051000000002,0.122632894,0.072178911,0.122632894,WBGene00000425,ced-11
20714,1204,1205,ZK525.1,6.26e-07,1.1e-05,1.370343319,0.274997905,4.134872049,0.329885469,0.021367746,0.019899583999999998,0.092068025,0.092068025,WBGene00001458,flp-15
20802,2518,2519,ZK622.3d.1,0.000213257,0.0017899489999999999,-0.870337885,0.235050357,8.156255242,0.183042197,0.0052262540000000005,0.077646752,0.007697407,0.077646752,WBGene00022781,pmt-1
20884,978,979,ZK673.1b,8.24e-08,1.78e-06,-2.295755989,0.42816653200000004,3.76532813,1.034339271,0.052097845,0.222892024,0.11891529099999999,0.222892024,WBGene00014057,ZK673.1
20936,1691,1692,ZK75.2,1.0199999999999999e-05,0.000127211,2.905932978,0.6584476029999999,3.243386886,2.170039167,0.127276141,0.5230537279999999,0.17515620899999998,0.5230537279999999,WBGene00002085,ins-2
20950,4972,4973,ZK783.1g,0.010416215,0.044285147000000004,3.543109644,1.3831103580000002,2.4742381680000003,5.529345366,2.2811282619999997,0.588363132,0.322020753,0.588363132,WBGene00022816,fbn-1
20951,1814,1815,ZK783.1j,1.8e-05,0.000210025,3.923400604,0.914973513,1.690498511,2.392501919,0.647928584,-0.522804904,0.607836209,0.607836209,WBGene00022816,fbn-1
20986,2028,2029,ZK813.7.2,4.45e-05,0.00046371,-0.9476941090000001,0.232119811,8.586684738999999,0.265338408,0.000256989,0.08056242,0.00708004,0.08056242,WBGene00045394,ZK813.7
21001,244,245,ZK829.4.1,9.14e-16,7.89e-14,-0.645743026,0.080338068,9.915791638,0.06400273,0.00046616400000000003,0.009215143,0.008207729,0.009215143,WBGene00014095,gdh-1
21011,3896,3897,ZK84.1,0.0031038259999999996,0.016839668999999998,1.21738742,0.411660089,3.8092572610000004,0.5573803039999999,0.032712045,0.22148399800000002,0.115304205,0.22148399800000002,WBGene00022649,ZK84.1
21053,716,717,ZK863.8,3.69e-09,1.0900000000000001e-07,1.8998797719999998,0.322154349,4.2509890960000005,0.639099426,0.023423872000000002,0.132251264,0.084974681,0.132251264,WBGene00014125,ZK863.8
21098,341,342,ZK909.4,2.1899999999999998e-13,1.35e-11,1.933674998,0.263557512,4.576180737,0.607723971,0.014619203999999998,0.089574639,0.068074902,0.089574639,WBGene00000469,ces-2
