index,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene,b_c,b_e,b_b,b_a,b_d,se_b_c,se_b_e,se_b_b,se_b_a,se_b_d,q_c,q_e,q_b,q_a,q_d
1408,1409,F35E12.4,0.0354777783890231,0.47047713924691,1.29653853401129,0.616558832160207,2.64204339121925,1.34663468341516,0.140197834535185,0.43001935573695205,0.24805901320047896,0.43001935573695205,WBGene00009428,F35E12.4,1.1213412075381,2.9829015188134997,2.34545997297427,2.07568261939242,2.4759794183873303,0.616558832160207,0.616558832160207,0.616558832160207,0.616558832160207,0.616558832160207,0.49689136929105104,5.84911674765451e-05,0.00309199247491234,0.0112958736253315,0.00413046426858952
2325,2326,F35G2.4,0.0819767924741447,0.657453469593438,-0.27995987805536,0.160958491055339,5.82815555221958,0.905198564950092,0.00417685252726592,0.0346846012369515,0.0118918263832354,0.0346846012369515,WBGene00004025,phy-2,-0.025386555496657998,0.8555454839176979,2.29049484757459,1.95051000374886,1.4278373945661798,0.160958491055339,0.160958491055339,0.160958491055339,0.160958491055339,0.160958491055339,1.0,6.76673558328639e-06,5.548335286814749e-43,4.65514553268111e-31,6.45919830943598e-16
8972,8973,F37B1.8,0.496285386694382,1.0,-0.47845581837482,0.7032536367027611,5.09425958187447,9.25247324188296,0.08588495545206401,0.655963560851425,0.0222276291978556,0.655963560851425,WBGene00001767,gst-19,-0.21191240969030603,5.022170681070469,5.14887565929225,5.419903429281731,4.51456692740609,0.7032536367027611,0.7032536367027611,0.7032536367027611,0.7032536367027611,0.7032536367027611,0.9908274498817529,1.85013146832604e-10,2.8457315074163e-11,1.6166116247773798e-12,3.8696093613243904e-08
3087,3088,F38E11.1,0.12897010449191199,0.77894655414495,-0.441372803413841,0.29072576721169896,4.13861601316189,1.52129119140048,0.0380848617650699,0.0886973458161767,0.0610988532705827,0.0886973458161767,WBGene00002012,hsp-12.3,-0.860734283290152,1.47364676795541,2.27650370341184,2.4727003556928997,1.6116500140670702,0.29072576721169896,0.29072576721169896,0.29072576721169896,0.29072576721169896,0.29072576721169896,0.0995886933002583,2.17384710333017e-05,6.935676192054699e-13,2.9183666893214604e-15,5.17620548768262e-06
4486,4487,F42G4.3b,0.215279946903678,0.8943525968690021,0.161955324939305,0.130695874469153,6.14725319783834,0.682197640551511,0.0105439368875579,0.0150781805173271,0.009833954716407791,0.0150781805173271,WBGene00006999,zyx-1,0.0689687377566873,0.3602660934105,0.492475166341067,0.40858705893763403,0.468294589797544,0.130695874469153,0.130695874469153,0.130695874469153,0.130695874469153,0.130695874469153,0.959872275305203,0.0574813451795174,0.00351668373385325,0.0220551762404091,0.016609029783501
16177,16178,F49F1.7a,0.534431520309376,1.0,0.164582992671083,0.264919971947535,4.12811215387713,1.7585710752923798,0.0299439204948887,0.0753299668101354,0.06176224426320599,0.0753299668101354,WBGene00018647,F49F1.7,0.47769419060524104,1.34097193359494,2.95064801241754,2.7294579302457405,1.80408468627148,0.264919971947535,0.264919971947535,0.264919971947535,0.264919971947535,0.264919971947535,0.503999966226549,2.21087957001124e-05,3.4841241344214e-26,1.96425709312016e-22,3.6492104883350603e-09
2103,2104,F52B10.1,0.0697694119189752,0.618615029778179,0.20197967538105302,0.11138146150921499,8.086920692909889,0.493304204441036,0.00032722720895067596,0.0182815177429423,0.00804724041424462,0.0182815177429423,WBGene00003776,nmy-1,0.25138890787219303,0.869876246288438,0.9350474476531391,0.623003110570301,0.650264616775453,0.11138146150921499,0.11138146150921499,0.11138146150921499,0.11138146150921499,0.11138146150921499,0.30641963512257003,1.6711641645109802e-12,8.451632972299071e-15,1.21996037992178e-06,1.07185435334867e-06
482,483,F52E4.1a.1,0.00322546130350453,0.12452013317351701,-0.24034376386310605,0.081599934812101,8.13026994359694,0.227236151044279,0.00185566393950882,0.00457883891431061,0.00813216010249987,0.00813216010249987,WBGene00018701,pccb-1,0.00926024363310754,0.35173755015046,0.7120341308560508,0.8241765281804051,0.25479425598329897,0.081599934812101,0.081599934812101,0.081599934812101,0.081599934812101,0.081599934812101,1.0,0.00048583794539075595,5.60626302272421e-16,1.4714082616529998e-21,0.0577732488639498
4908,4909,F52E4.1a.2,0.24011914078176397,0.914148883195225,-0.15743146641884198,0.134019693200901,7.23135398351758,0.46566857653081,0.0117035368764963,0.0152383803719991,0.0074468007812311405,0.0152383803719991,WBGene00018701,pccb-1,0.009708734743412271,1.1313266115282,1.47394525604657,1.4288494200009099,0.526974156377013,0.134019693200901,0.134019693200901,0.134019693200901,0.134019693200901,0.134019693200901,1.0,1.14107844223136e-14,1.62272475175147e-25,5.537619701971589e-24,0.00538916706737285
5717,5718,F53F8.4,0.28906372620782894,0.9449351119535581,0.200912797249469,0.18950859031111397,4.70663906162733,0.505446950009233,0.0120019190362755,0.0418683396662828,0.0336187216869799,0.0418683396662828,WBGene00010001,F53F8.4,0.5314463682371839,1.3120833222816002,1.5025995213833303,1.6906019942626798,0.610504987557261,0.18950859031111397,0.18950859031111397,0.18950859031111397,0.18950859031111397,0.18950859031111397,0.133064199944271,7.34522452373413e-10,3.3042530582353695e-13,8.224741508675699e-17,0.0455019069181087
16237,16238,F54D8.6,0.7764816296832501,1.0,0.0218337042611464,0.0769044159887792,6.93897801822054,0.12067091906902,0.0011916276077030001,0.00701603342931777,0.00767980619015981,0.00767980619015981,WBGene00018802,F54D8.6,-0.10898502789750399,0.681260791578684,0.786442373883239,0.825951846366007,0.259379197757369,0.0769044159887792,0.0769044159887792,0.0769044159887792,0.0769044159887792,0.0769044159887792,0.683439041263341,3.36619230564519e-16,5.23499489996823e-22,2.5190086591099597e-24,0.0309705302268399
414,415,F54F7.3,0.00222750282206402,0.10029130175967801,0.686775308094967,0.22457631669263697,5.80072247886366,0.7774202599983171,0.0039608416397308895,0.0716909413891165,0.012122399814995001,0.0716909413891165,WBGene00010065,F54F7.3,0.163134978575321,1.52971141505772,1.8274364110528702,1.56108591526586,1.0421852853217601,0.22457631669263697,0.22457631669263697,0.22457631669263697,0.22457631669263697,0.22457631669263697,0.913513846665947,1.5289539136421697e-09,6.68819249165997e-14,3.31627553428301e-10,0.000348863042627132
534,535,F55B11.2.2,0.00418830773387489,0.143472710626832,0.657917986596666,0.22975048976648998,7.097725394100981,0.27426800980898197,0.0716525310814838,-0.0131250166437873,0.00752540024042947,0.00752540024042947,WBGene00010084,F55B11.2,-0.197782068817608,0.9829505055428259,0.925569121745871,1.1426557771638701,0.895725213363494,0.22975048976648998,0.22975048976648998,0.22975048976648998,0.22975048976648998,0.22975048976648998,0.8777277405794491,0.000549727343364021,0.00141776531045749,2.58706650244921e-05,0.0060439260128552896
3357,3358,F55G1.15,0.144939615215596,0.806250881304973,0.309624528740865,0.212414854065671,4.3047244859002,1.636198027906,0.0161412356480375,0.040248926646167,0.0515388696935731,0.0515388696935731,WBGene00018907,F55G1.15,0.446584920998595,0.625102515678028,0.841063093562108,0.644599773492518,0.743327685324225,0.212414854065671,0.212414854065671,0.212414854065671,0.212414854065671,0.212414854065671,0.373034431100512,0.0364092726605422,0.0018270731474360601,0.0278636305067023,0.0214592430468089
6556,6557,F57B9.1,0.34004818763621897,0.970572203434161,-0.10005383669527801,0.10487053566489199,5.760085177473361,0.201300267039277,0.00401388573609781,0.0025849178806197303,0.0124828581398641,0.0124828581398641,WBGene00018996,F57B9.1,-0.120477295297482,0.531248437876693,0.9503700400820949,1.0865390958732999,0.792826669226808,0.10487053566489199,0.10487053566489199,0.10487053566489199,0.10487053566489199,0.10487053566489199,0.7927528393842042,2.19312573164906e-05,2.98278942285056e-17,1.10910170621444e-22,2.21422332894962e-11
528,529,F57H12.6,0.00405046627817773,0.14327289982671,1.02319568098004,0.355992653848437,3.9570442953127998,2.42961006155239,0.0371972182088988,0.15289893618217998,0.0735969024202725,0.15289893618217998,WBGene00019021,F57H12.6,0.918661029156774,3.29755700751077,3.1576864018361603,3.2950784526713996,1.18952540696994,0.355992653848437,0.355992653848437,0.355992653848437,0.355992653848437,0.355992653848437,0.195796622181677,9.285640591440609e-18,1.58795752829211e-16,4.40951611210787e-18,0.0335296923879199
2166,2167,F58B6.2,0.073388240615408,0.6327915440234879,0.43809783718725703,0.244691532835653,4.05345808340709,0.25576487088069605,0.0231249708966423,0.0293552153248745,0.0666859484655498,0.0666859484655498,WBGene00019030,exc-6,0.355618309866356,1.27687011187611,1.43832135327102,1.0205484154131401,0.719831797749693,0.244691532835653,0.244691532835653,0.244691532835653,0.244691532835653,0.244691532835653,0.6676891133242421,1.0814998692366901e-05,2.52583250808964e-07,0.000768647793596683,0.0882381281932946
5680,5681,H12D21.7a,0.28697326166660997,0.944057110188757,-0.30212184114761403,0.283739776690416,5.64497350933917,2.13764685315081,0.10713067249491401,-0.0411786203634143,0.0136317188195764,0.0136317188195764,WBGene00010383,mpst-3,0.17583435359425598,1.9772418480215201,2.63056971832406,2.6355887225598598,1.58939558033982,0.283739776690416,0.283739776690416,0.283739776690416,0.283739776690416,0.283739776690416,0.938286343121978,5.47923163823908e-10,4.71726126927352e-18,3.3526980759022497e-18,3.81582165537879e-06
5681,5682,H12D21.7b,0.28697326166660997,0.944057110188757,-0.30212184114761403,0.283739776690416,5.64497350933917,2.13764685315081,0.10713067249491401,-0.0411786203634143,0.0136317188195764,0.0136317188195764,WBGene00010383,mpst-3,0.17583435359425598,1.9772418480215201,2.63056971832406,2.6355887225598598,1.58939558033982,0.283739776690416,0.283739776690416,0.283739776690416,0.283739776690416,0.283739776690416,0.938286343121978,5.47923163823908e-10,4.71726126927352e-18,3.3526980759022497e-18,3.81582165537879e-06
3898,3899,H14A12.2a,0.176758201433893,0.846410434248315,0.150972116714428,0.111764629064164,6.67193539105819,0.149590955664689,0.007041350649581359,0.011695647815193997,0.00809744885619984,0.011695647815193997,WBGene00001503,fum-1,-0.0692642490964369,0.46925229084047704,0.39902585904408394,0.52674667927781,0.388152286470419,0.111764629064164,0.111764629064164,0.111764629064164,0.111764629064164,0.111764629064164,0.938286343121978,0.000730533704105014,0.0067520190548008,8.43057476457363e-05,0.0231366177030256
1318,1319,H14A12.2b.1,0.0317973412338724,0.450442244848298,0.200608284610978,0.0934387745956507,7.99392139163169,0.0534749208502409,0.00521176161688215,0.00539003910049941,0.00788444528002308,0.00788444528002308,WBGene00001503,fum-1,0.0637412691669687,0.35939375614966707,0.390332931411004,0.480973044702815,0.566234421389199,0.0934387745956507,0.0934387745956507,0.0934387745956507,0.0934387745956507,0.0934387745956507,0.9202739111962791,0.00246218801954604,0.000796098029943295,1.15691738161626e-05,3.26378313265451e-07
14522,14523,H40L08.2a,0.8767025929671278,1.0,0.0179396802363797,0.11562752813322,6.35336514009266,0.34279291005164103,0.00326027547710174,0.0167943124161961,0.008961514588101259,0.0167943124161961,WBGene00014793,H40L08.2,0.030904069127174,1.02069541333461,1.2228031269305302,1.21169651523348,0.8715467188719979,0.11562752813322,0.11562752813322,0.11562752813322,0.11562752813322,0.11562752813322,0.994827118007899,4.3501899344777e-16,1.47829517734505e-23,3.40533456961686e-23,2.55681506648456e-11
1949,1950,K02B2.4a,0.0612572147561364,0.586790166760532,0.18224752460810398,0.0973734690915907,6.16114802742629,0.331798787129248,0.0044568217897629995,0.0068748423649396895,0.009765566934633459,0.009765566934633459,WBGene00002129,inx-7,-0.0824558832480319,0.465642596677106,0.364549004318561,0.618745290706952,0.31622178548269103,0.0973734690915907,0.0973734690915907,0.0973734690915907,0.0973734690915907,0.0973734690915907,0.881436660300432,7.352654379951841e-05,0.0038395676260349295,1.52454360884014e-08,0.0425687427959864
2094,2095,K02D7.5,0.0688356833639611,0.616513282191795,-0.497692805283545,0.273533225353735,3.9449606844682097,0.5937060783777149,0.0377230047762077,0.0454361580372422,0.0745076332824184,0.0745076332824184,WBGene00019300,swt-1,-0.361814624283978,1.13650998026134,1.135347113707,0.8438082526190659,1.03950942539732,0.273533225353735,0.273533225353735,0.273533225353735,0.273533225353735,0.273533225353735,0.726652254134838,0.000845184504847829,0.000881087716573519,0.0247581272082372,0.008360158091574291
3429,3430,K04F10.1,0.14897950767878698,0.8099162353733309,0.24546597992524802,0.170090951757092,4.72670889147925,0.860043419008787,0.0105179127216774,0.0178669699582317,0.0328784850827728,0.0328784850827728,WBGene00019394,K04F10.1,0.28096779098666697,0.9503958206939691,1.27014029431127,1.4909639295527801,0.675882775776145,0.170090951757092,0.170090951757092,0.170090951757092,0.170090951757092,0.170090951757092,0.5800381541731371,1.70058114820999e-06,1.01874905538554e-11,3.15338644007242e-16,0.00470636157679732
16535,16536,K07C11.8.2,0.822998523910975,1.0,0.047636137444226,0.212956039266474,4.48908609709685,0.5579598476362729,0.0253898769009332,0.0401256230816563,0.0426355350891627,0.0426355350891627,WBGene00019480,K07C11.8,0.474331952539299,0.565859125090518,0.681824989312627,0.8185028428582659,0.8812496444013241,0.212956039266474,0.212956039266474,0.212956039266474,0.212956039266474,0.212956039266474,0.31740668779305603,0.0723243592583076,0.0203069080509004,0.00245245394189497,0.00265902182248595
3407,3408,K08C7.3f.1,0.14770502513513598,0.8099162353733309,1.5540884890046,1.07349868596596,4.4281216430248795,2.67601473239565,1.59777986008132,0.130819283074657,0.0454560218467138,0.130819283074657,WBGene00001328,epi-1,2.61633793086144,3.47281553366607,3.8750792875251503,3.7654121665816898,3.6986265455147005,1.07349868596596,1.07349868596596,1.07349868596596,1.07349868596596,1.07349868596596,0.2435884069444,0.0165879110481928,0.005961716511085111,0.007361557163234079,0.0253080273506966
12807,12808,K08D8.6a,0.46620146455319705,1.0,0.114243122153188,0.15678234079563902,5.44042106745088,0.359867040196826,0.0101891139917471,0.0266819395862926,0.0161805903623932,0.0266819395862926,WBGene00010660,K08D8.6,0.355769242448456,0.421270822152036,0.601625553338615,0.713125366110885,0.656716917259274,0.15678234079563902,0.15678234079563902,0.15678234079563902,0.15678234079563902,0.15678234079563902,0.30303381305207105,0.0675050072178038,0.00278326761405188,0.00017110452388369098,0.0022305556437371603
2923,2924,K08E3.1,0.117787839008908,0.752666125653228,-0.524862778735599,0.33556284825249394,6.07040218980196,2.6944474008238197,0.0073295181346308,0.161574119556359,0.0102405123666883,0.161574119556359,WBGene00010661,tyr-2,0.158292792599667,3.2290226732634104,3.65198205133478,3.7868883203668795,1.2185819370970299,0.33556284825249394,0.33556284825249394,0.33556284825249394,0.33556284825249394,0.33556284825249394,0.97354808054091,3.2381409217485895e-19,5.63313441338917e-25,7.25525058760844e-27,0.0144271748755683
474,475,K08E3.10,0.0030119217559471897,0.11847949054710198,0.405875945209536,0.136818946578339,5.780783918392481,0.330792024787352,0.0036755865191748704,0.0244035496950348,0.0122964068299619,0.0244035496950348,WBGene00023451,mlc-7,0.0441555915557368,0.8974081831126851,1.0487818541516,0.7490803463858441,0.668304930943624,0.136818946578339,0.136818946578339,0.136818946578339,0.136818946578339,0.136818946578339,0.990729675637767,7.329944747813109e-09,2.41245320361013e-12,2.26483297976754e-06,0.000121034979253868
2940,2941,K09H9.8,0.11916574667590199,0.7571168578095742,0.31026811530749204,0.199108732928871,4.46290457027109,0.921303742027438,0.0125618314085178,0.0469045998842932,0.04383296201894699,0.0469045998842932,WBGene00045387,K09H9.8,0.402289864999692,1.00658803930929,1.13343164740125,0.948605737795812,0.7845694384603471,0.199108732928872,0.199108732928871,0.199108732928872,0.199108732928872,0.199108732928871,0.404544887672603,2.25340169343674e-05,7.08747524225887e-07,6.824097982919979e-05,0.00525484118770892
1383,1384,K10B2.3a,0.0343552862896861,0.463993434972317,0.181304003106857,0.0856874097438535,8.833460039203,0.517558375078925,0.000552422559009174,0.01000772758219,0.0104610757239074,0.0104610757239074,WBGene00019606,clec-88,-0.212819472392265,0.36370282833081796,0.332567478504745,0.518553395438842,0.289929918446353,0.0856874097438535,0.0856874097438535,0.0856874097438535,0.0856874097438535,0.0856874097438535,0.22962223266001802,0.0006173420437743759,0.00239211189200229,9.56516138982574e-08,0.0303836079964135
1475,1476,K10B3.9.2,0.0382710343897604,0.48322390180372,-0.302615242228142,0.146054054695673,5.096320733585361,0.18244298550219898,0.0098145033501991,0.00670481136653423,0.0221831769893709,0.0221831769893709,WBGene00003124,mai-1,0.229423398138008,0.543162235194569,0.7992300345084609,1.06448495714852,0.511129555049533,0.146054054695673,0.146054054695673,0.146054054695673,0.146054054695673,0.146054054695673,0.6178352070827071,0.0038070672154516295,2.3140379681089e-06,3.33254756618134e-11,0.0214592430468089
2606,2607,K10C2.1,0.0981434688404564,0.7034179958894999,0.231669865162316,0.14007307407407096,8.91541587227534,1.83754937740452,0.000175531708920594,0.0292551674119198,0.0108733932864232,0.0292551674119198,WBGene00019617,K10C2.1,0.32382895441411796,0.42057007677974895,0.922467115524663,0.8879707207291829,0.820768698540215,0.14007307407407096,0.14007307407407096,0.14007307407407096,0.14007307407407096,0.14007307407407096,0.28876369976203603,0.031192272301291,3.9006972514815995e-09,1.6519601681923704e-08,9.5283841016681e-07
1276,1277,K10D11.5,0.029838063944369997,0.436133951760032,0.307174628991673,0.141409588634898,5.659112445853549,1.62520614815776,0.004370231242597529,0.0256247763942393,0.0134800903621105,0.0256247763942393,WBGene00010749,K10D11.5,0.379499017271251,0.652161004745526,0.42462507207298206,0.5223987464658929,0.5177406459908019,0.141409588634898,0.141409588634898,0.141409588634898,0.141409588634898,0.141409588634898,0.16433272022190398,0.000146789343185721,0.0350125497531422,0.00402848970101577,0.013098003052517999
6219,6220,K10H10.2.1,0.32020756307513104,0.9613151531140129,-0.488673905019546,0.49160809926795507,6.214771199685059,3.37483435009835,0.35300236851969896,-0.29892533652962705,0.009515416379078571,0.009515416379078571,WBGene00010759,cysl-2,-0.7144954009230241,3.3099957784002,3.86584105521658,3.91679920570407,1.9669879470019702,0.49160809926795507,0.49160809926795507,0.49160809926795507,0.49160809926795507,0.49160809926795507,0.6676891133242421,2.5248094837220198e-09,5.44575069120938e-13,2.24430316266304e-13,0.00437886741013399
12868,12869,K10H10.2.2,0.437904238273048,1.0,-0.411687096725154,0.530704415860495,5.763204357896741,2.82496246221304,0.410016386520266,-0.29490496125148496,0.0124543790004773,0.0124543790004773,WBGene00010759,cysl-2,-0.711178759016583,3.0943357686957,3.5400485577261604,3.4727893723064303,1.73116615051339,0.530704415860495,0.530704415860495,0.530704415860495,0.530704415860495,0.530704415860495,0.7179360478909409,4.79916122857672e-07,2.25604946647375e-09,4.71057046202616e-09,0.0412406687207256
4252,4253,K11D12.13,0.200478992275487,0.880571220185114,-0.231804789724543,0.181070883927698,6.90044893020303,0.554172656829188,0.00146657106332765,0.04771342644620901,0.0077275486686657095,0.04771342644620901,WBGene00044535,K11D12.13,-0.270951256758586,1.3242341687372499,1.47731240873043,1.62001846855409,1.06723594102486,0.181070883927698,0.181070883927698,0.181070883927698,0.181070883927698,0.181070883927698,0.651471259447742,5.865950074779979e-11,5.69815558705178e-14,6.698934262345589e-17,8.00280341523959e-07
4532,4533,M02D8.6,0.217626882973466,0.896342208479625,-0.29882999407601396,0.242387025025707,5.20610930207168,1.5657469515606899,0.00928486447418995,0.0788423403770293,0.0200057523978858,0.0788423403770293,WBGene00019732,M02D8.6,-0.14975274137847303,1.0938976677882801,1.69456040908445,2.0548225919377803,1.23045961535785,0.242387025025707,0.242387025025707,0.242387025025707,0.242387025025707,0.242387025025707,0.939133442820208,0.000217517815265182,2.79937501393069e-10,3.56706951482715e-15,4.85560015360731e-05
12935,12936,M05D6.5a,0.7494002737551742,1.0,-0.0434238368456407,0.135941528983205,5.05717280431242,0.515941312461338,0.004664495610981929,0.0026421694246803,0.0230556533424553,0.0230556533424553,WBGene00010878,M05D6.5,0.12739258468416,1.5481875558873799,1.83057255968247,1.7308228609276202,0.591175407533687,0.135941528983205,0.135941528983205,0.135941528983205,0.135941528983205,0.135941528983205,0.8604937922281569,3.1793207729674998e-27,2.0174576585514599e-38,2.52624060771351e-34,0.0011789385525204901
12936,12937,M05D6.5b,0.7494002737551742,1.0,-0.0434238368456407,0.135941528983205,5.05717280431242,0.515941312461338,0.004664495610981929,0.0026421694246803,0.0230556533424553,0.0230556533424553,WBGene00010878,M05D6.5,0.12739258468416,1.5481875558873799,1.83057255968247,1.7308228609276202,0.591175407533687,0.135941528983205,0.135941528983205,0.135941528983205,0.135941528983205,0.135941528983205,0.8604937922281569,3.1793207729674998e-27,2.0174576585514599e-38,2.52624060771351e-34,0.0011789385525204901
12938,12939,M05D6.6.3,0.587269761274411,1.0,-0.11932601009737599,0.219835533887222,5.559067293017439,1.1133069574849799,0.0578721456392074,-0.0300421038171179,0.0146193473000123,0.0146193473000123,WBGene00010879,M05D6.6,-0.18704953421629297,1.85539391216616,2.2461268288850897,2.3110948035160197,0.7151946752472329,0.219835533887222,0.219835533887222,0.219835533887222,0.219835533887222,0.219835533887222,0.8800713130345,1.14107844223136e-14,5.6356601170658e-22,2.4287944896373e-23,0.0420546724406587
8832,8833,M05D6.7,0.649159259730173,1.0,-0.0922938543810613,0.202874637008385,4.89378168940095,0.460939964420202,0.0107909911769251,0.0509461863350009,0.0273550694040854,0.0509461863350009,WBGene00001523,gbh-2,0.111325912253516,1.4614898883358503,1.2657002989096497,1.0863917867639898,0.690687772583609,0.202874637008385,0.202874637008385,0.202874637008385,0.202874637008385,0.202874637008385,0.95494394701755,1.25665334639177e-10,3.15609541292725e-08,4.10977947261808e-06,0.0285372557380482
3113,3114,R02E12.2a,0.130124355027472,0.7802867694763499,0.277723672390193,0.18348409610656302,5.02707984689982,0.734066474565295,0.0200022063294989,0.0304974139565646,0.0237671325823395,0.0304974139565646,WBGene00019827,mop-25.1,-0.0499380219955737,1.56442567770715,2.04548580905878,1.88030955309232,0.676994739513857,0.18348409610656302,0.18348409610656302,0.18348409610656302,0.18348409610656302,0.18348409610656302,0.993634229678457,5.7659705604921995e-15,3.18127423384946e-26,3.37610915394898e-22,0.0119196535409762
